exposure,pnum,pdia,bc,pm25,pm10,environment,minute
21,16970,44,1.485,9.6,10,oxford_street,71
21,9011,45,2.475,3.6,9,oxford_street,72
21,9721,45,2.849,3.6,8,oxford_street,73
21,23797,42,1.593,1.8,6,oxford_street,74
21,23706,42,3.532,5.4,7,oxford_street,75
21,45366,40,10.657,1.8,8,oxford_street,76
21,36931,41,9.53,4.2,8,oxford_street,77
21,195868,40,14.664,4.8,10,oxford_street,78
21,41875,41,29.474,4.2,14,oxford_street,79
21,43910,45,18.329,22.8,20,oxford_street,80
21,25992,46,19.483,21.6,14,oxford_street,81
21,36987,42,17.662,18.6,16,oxford_street,82
21,14489,41,10.181,18.6,10,oxford_street,83
21,23200,44,11.587,15,16,oxford_street,84
21,30979,43,9.012,12,8,oxford_street,85
21,17455,44,6.307,6,11,oxford_street,86
21,15256,43,9.333,4.2,22,oxford_street,87
21,19968,44,4.104,32.4,10,oxford_street,88
21,14317,45,5.308,2.4,7,oxford_street,89
21,26185,43,6.433,3,9,oxford_street,90
21,32171,41,2.469,7.8,8,oxford_street,91
21,25084,44,13.81,3,12,oxford_street,92
21,19545,42,5.04,16.8,11,oxford_street,93
21,28538,41,6.866,7.2,13,oxford_street,94
21,17439,40,5.155,12.6,9,oxford_street,95
21,14720,41,7.424,6,12,oxford_street,96
21,11946,44,7.207,12.6,10,oxford_street,97
21,9508,43,3.135,7.2,11,oxford_street,98
21,8330,44,-0.75,8.4,8,oxford_street,99
21,10744,44,1.404,2.4,7,oxford_street,100
21,15646,42,1.916,2.4,7,oxford_street,101
21,11005,46,3.908,3.6,8,oxford_street,102
21,13743,46,3.326,4.8,9,oxford_street,103
21,14593,46,3.832,4.2,9,oxford_street,104
21,12900,44,5.918,5.4,9,oxford_street,105
21,18915,42,3.47,3,9,oxford_street,106
21,21608,45,2.768,3,8,oxford_street,107
21,14314,49,NULL,1.8,8,oxford_street,108
21,42351,51,NULL,4.2,10,oxford_street,109
21,18920,51,25.61,5.4,10,oxford_street,110
21,16412,52,36.971,7.8,33,oxford_street,111
21,20444,52,5.928,56.4,12,oxford_street,112
21,16777,51,7.859,10.2,11,oxford_street,113
21,24987,53,5.611,10.8,13,oxford_street,114
21,34721,52,6.09,9.6,13,oxford_street,115
21,15330,54,13.011,10.8,14,oxford_street,116
21,10746,51,8.938,15,12,oxford_street,117
21,14032,47,3.535,9.6,10,oxford_street,118
21,14869,48,2.901,5.4,7,oxford_street,119
21,15294,48,12.938,3.6,8,oxford_street,120
21,14048,46,5.204,6,9,oxford_street,121
21,17681,43,6.39,9,9,oxford_street,122
21,19683,44,2.408,6,10,oxford_street,123
21,16460,46,2.9,7.2,10,oxford_street,124
21,19688,45,1.967,9,10,oxford_street,125
21,21013,43,2.449,6.6,10,oxford_street,126
21,25801,44,7.357,12,10,oxford_street,127
21,20691,45,5.678,10.2,14,oxford_street,128
21,24000,49,6.281,15.6,11,oxford_street,129
21,22657,50,3.563,12.6,11,oxford_street,130
21,27340,51,4.682,12.6,13,oxford_street,131
21,16167,51,5.292,16.2,12,oxford_street,132
21,14907,53,NULL,13.2,14,oxford_street,133
21,16922,49,NULL,14.4,11,oxford_street,134
21,29444,48,NULL,10.2,10,oxford_street,135
21,28376,47,2.722,10.2,11,oxford_street,136
21,15426,48,13.025,10.8,15,oxford_street,137
21,21035,45,3.622,24,11,oxford_street,138
21,15750,48,3.742,9,10,oxford_street,139
21,36657,49,2.152,9,10,oxford_street,140
21,46005,51,15.856,8.4,10,oxford_street,141
21,23037,50,23.602,14.4,19,oxford_street,142
21,27582,49,21.322,25.8,16,oxford_street,143
21,30843,47,8.68,21,12,oxford_street,144
21,28329,49,11.614,15.6,12,oxford_street,145
21,28809,51,7.493,12.6,13,oxford_street,146
21,26221,50,9.663,15.6,14,oxford_street,147
21,29001,51,4.71,18,14,oxford_street,148
21,20146,49,NULL,16.2,16,oxford_street,149
21,18158,51,NULL,16.8,14,oxford_street,150
21,14507,54,3.18,14.4,12,oxford_street,151
22,20395,69,13.305,67,23,underground,1
22,17442,76,30.003,181.6,49,underground,2
22,16261,81,28.593,312.7,76,underground,3
22,16359,80,26.72,301.7,74,underground,4
22,16157,84,21.728,274.4,72,underground,5
22,17577,86,25.68,210.7,59,underground,6
22,18659,86,30.983,265.3,65,underground,7
22,17172,87,36.228,296.3,81,underground,8
22,17790,87,41.574,347.2,94,underground,9
22,15394,95,38.568,383.6,101,underground,10
22,14532,99,39.473,361.8,91,underground,11
22,15251,93,35.407,321.8,86,underground,12
22,14222,100,36.228,316.3,81,underground,13
22,15068,101,37.866,312.7,83,underground,14
22,13681,97,44.051,349.1,89,underground,15
22,8308,97,20.924,425.5,115,underground,16
22,12305,87,6.659,56.4,40,hyde_park,1
22,15577,82,4.15,13.8,15,hyde_park,2
22,11773,76,4.894,10.2,13,hyde_park,3
22,9120,75,8.909,12.6,12,hyde_park,4
22,9195,72,4.556,10.8,12,hyde_park,5
22,9188,69,3.536,9.6,10,hyde_park,6
22,9659,74,3.128,10.2,11,hyde_park,7
22,8635,79,0.625,9,11,hyde_park,8
22,7683,80,2.089,10.2,10,hyde_park,9
22,7746,83,0.511,15.6,12,hyde_park,10
22,7970,83,2.294,10.8,10,hyde_park,11
22,7906,81,1.011,9.6,11,hyde_park,12
22,5707,87,-0.148,12.6,11,hyde_park,13
22,4828,92,1.198,10.8,13,hyde_park,14
22,4923,101,5.315,8.4,10,hyde_park,15
22,9307,95,1.176,10.2,11,hyde_park,16
22,6096,94,0.939,12.6,11,hyde_park,17
22,4208,106,3.811,13.2,11,hyde_park,18
22,4575,106,1.691,10.8,11,hyde_park,19
22,8620,100,3.116,9,10,hyde_park,20
22,7015,92,13.879,10.8,10,hyde_park,21
22,6722,89,3.179,19.2,16,hyde_park,22
22,7728,83,1.962,12,13,hyde_park,23
22,7276,82,1.898,10.2,11,hyde_park,24
22,8059,81,2.062,12,12,hyde_park,25
22,11878,80,1.961,10.2,13,hyde_park,26
22,13255,79,4.566,10.2,11,hyde_park,27
22,7181,81,4.884,13.2,11,hyde_park,28
22,9972,82,5.219,11.4,12,hyde_park,29
22,8670,81,2.5,12,12,hyde_park,30
22,6476,83,4.029,8.4,10,hyde_park,31
22,7249,87,4.343,12,11,hyde_park,32
22,7555,84,3.292,10.8,11,hyde_park,33
22,6886,90,3.821,11.4,13,hyde_park,34
22,6577,92,3.594,10.8,12,hyde_park,35
22,6194,89,1.968,14.4,12,hyde_park,36
22,5443,95,2.074,12.6,14,hyde_park,37
22,5763,88,5.395,12,12,hyde_park,38
22,5768,88,1.28,10.8,11,hyde_park,39
22,6178,83,0.862,10.8,12,hyde_park,40
22,7314,75,4.463,9.6,11,hyde_park,41
22,6835,72,3.566,9,12,hyde_park,42
22,7406,68,3.857,9.6,10,hyde_park,43
22,5887,67,2.629,10.8,11,hyde_park,44
22,5151,76,-0.284,9,12,hyde_park,45
22,7016,75,0.946,10.8,10,hyde_park,46
22,5897,79,1.701,9,10,hyde_park,47
22,6198,82,2.646,8.4,10,hyde_park,48
22,4861,90,1.183,7.8,10,hyde_park,49
22,4801,95,1.501,11.4,9,hyde_park,50
22,4887,93,3.509,9.6,10,hyde_park,51
22,4178,96,2.572,9,11,hyde_park,52
22,3990,98,0.065,7.8,10,hyde_park,53
22,4499,93,1.173,9,10,hyde_park,54
22,4628,84,1.285,6,9,hyde_park,55
22,5026,78,0.575,6.6,10,hyde_park,56
22,5670,76,1.695,7.2,9,hyde_park,57
22,5942,75,2.301,6,10,hyde_park,58
22,6748,77,2.333,4.8,9,hyde_park,59
22,6016,81,2.053,7.8,10,hyde_park,60
22,6189,83,3.358,9,10,hyde_park,61
22,7190,73,-0.637,8.4,10,hyde_park,62
22,7213,73,1.878,10.8,11,hyde_park,63
22,6764,76,2.191,10.2,12,hyde_park,64
22,6479,80,4.697,12,13,hyde_park,65
22,6522,78,3.073,10.2,10,hyde_park,66
22,6915,72,0.675,10.2,11,hyde_park,67
22,6996,74,-0.902,7.2,10,hyde_park,68
22,7464,72,-1.67,6.6,10,hyde_park,69
22,6671,74,-0.293,5.4,10,hyde_park,70
22,6366,74,1.895,9,10,hyde_park,71
22,6787,76,1.798,6,10,hyde_park,72
22,7167,75,2.69,7.2,10,hyde_park,73
22,6874,74,1.903,7.2,11,hyde_park,74
22,8376,70,1.012,9.6,10,hyde_park,75
22,8440,70,0.452,9,11,hyde_park,76
22,8334,70,0.744,8.4,11,hyde_park,77
22,7200,71,NULL,10.2,10,hyde_park,78
22,7065,73,NULL,9.6,10,hyde_park,79
22,6222,75,2.825,7.2,11,hyde_park,80
22,6484,77,2.083,10.2,11,hyde_park,81
22,6468,78,2.34,6.6,10,hyde_park,82
22,6098,79,0.582,8.4,10,hyde_park,83
22,5685,86,2.717,10.2,10,hyde_park,84
22,6567,82,1.489,8.4,12,hyde_park,85
22,5444,87,2.745,7.2,11,hyde_park,86
22,6204,86,0.637,7.2,11,hyde_park,87
22,6638,82,2.428,7.2,10,hyde_park,88
22,6198,80,1.041,8.4,10,hyde_park,89
22,6061,79,4.966,10.8,10,hyde_park,90
22,5647,83,1.115,8.4,10,hyde_park,91
22,5961,86,1.689,7.8,10,hyde_park,92
22,6591,79,-0.273,9.6,10,hyde_park,93
22,6725,78,1.162,9,11,hyde_park,94
22,8049,70,0.753,8.4,10,hyde_park,95
22,8599,65,4.556,9,10,hyde_park,96
22,7326,70,1.579,9,10,hyde_park,97
22,8291,67,1.904,9,11,hyde_park,98
22,9388,65,0.098,7.2,10,hyde_park,99
22,10038,59,1.398,9.6,10,hyde_park,100
22,11062,55,0.166,7.8,11,hyde_park,101
22,11292,54,2.172,7.2,10,hyde_park,102
22,9872,56,2.183,14.4,10,hyde_park,103
22,10059,56,1.921,8.4,14,hyde_park,104
22,10000,59,0.445,9.6,13,hyde_park,105
22,9623,60,0.73,9.6,13,hyde_park,106
22,8350,64,NULL,9,11,hyde_park,107
22,8252,66,NULL,10.2,12,hyde_park,108
22,6278,67,3.531,9.6,11,hyde_park,109
22,5255,72,16.517,10.8,11,hyde_park,110
22,5549,79,2.443,9,10,hyde_park,111
22,4559,81,2.972,10.2,11,hyde_park,112
22,4501,80,NULL,15.6,11,hyde_park,113
22,5687,81,NULL,10.2,10,hyde_park,114
22,6599,79,NULL,9,11,hyde_park,115
22,7015,73,NULL,9.6,11,hyde_park,116
22,6973,67,NULL,10.2,11,hyde_park,117
22,6604,67,NULL,9,11,hyde_park,118
22,4142,65,5.634,8.4,11,hyde_park,119
22,3525,72,0.216,8.4,10,hyde_park,120
22,2904,73,0.216,10.2,10,hyde_park,121
22,3495,71,-0.212,6.6,14,hyde_park,122
22,2859,77,-0.161,10.2,10,hyde_park,123
22,5088,73,1.231,4.8,10,hyde_park,124
22,3329,68,1.808,4.2,10,hyde_park,125
22,2426,71,1.506,4.2,10,hyde_park,126
22,2483,70,NULL,4.2,11,hyde_park,127
22,2175,72,NULL,4.8,11,hyde_park,128
22,2572,75,3.626,3,10,hyde_park,129
22,2396,76,NULL,3.6,10,hyde_park,130
22,2175,84,NULL,3,10,hyde_park,131
22,1369,90,NULL,4.2,11,hyde_park,132
22,1858,85,NULL,3,11,hyde_park,133
22,2628,78,NULL,3.6,16,hyde_park,134
22,4851,74,NULL,3.6,10,hyde_park,135
22,6724,74,4.285,4.2,11,hyde_park,136
22,6786,80,2.979,4.8,11,hyde_park,137
22,7255,76,2.579,4.2,10,hyde_park,138
22,8434,73,1.445,6,10,hyde_park,139
22,5134,71,NULL,4.8,10,hyde_park,140
22,7717,69,NULL,4.8,10,hyde_park,141
22,4038,66,NULL,4.8,10,hyde_park,142
22,3313,63,NULL,4.8,10,hyde_park,143
22,2659,59,3.36,4.2,10,hyde_park,144
22,3228,63,2.872,3.6,11,hyde_park,145
22,3801,64,NULL,3,11,hyde_park,146
22,5109,59,NULL,3.6,11,hyde_park,147
22,8027,59,2.326,2.4,11,hyde_park,148
22,11865,55,7.629,3.6,11,hyde_park,149
22,9874,54,0.845,4.2,14,hyde_park,150
